EET 96292,1996,13.8,-76.18333,157.16667,Found
QUE 97368,1997,13.8,-84,168,Found
QUE 97848,1997,13.8,-84,168,Found
GRA 98172,1998,13.8,-86.71667,-141.5,Found
QUE 99101,1999,13.8,-84,168,Found
QUE 99307,1999,13.8,-84,168,Found
QUE 99887,1999,13.8,-84,168,Found
MET 00878,2000,13.8,-79.68333,159.75,Found
MET 01228,2001,13.8,-79.68333,159.75,Found
GRV 020122,2003,13.8,-72.97722,75.26028,Found
Y-793291,1979,13.79,-71.5,35.66667,Found
A-880087,1988,13.77,-72,26,Found
Y-790238,1979,13.76,-71.5,35.66667,Found
Y-793292,1979,13.76,-71.5,35.66667,Found
PCA 02030,2002,13.76,-85.63333,-68.7,Found
A-880137,1988,13.75,-72,26,Found
Y-792101,1979,13.74,-71.5,35.66667,Found
ALHA77077,1977,13.73,-76.71667,159.66667,Found
ALHA78055,1978,13.7,-76.71667,159.66667,Found
ALHA81179,1981,13.7,-76.72278,159.37111,Found
LEW 86494,1986,13.7,-84.26626,161.39601,Found
LEW 86125,1986,13.7,-84.25751,161.36679,Found
LEW 87075,1987,13.7,-84.25297,161.38359,Found
A-881471,1988,13.7,-72,26,Found
LEW 88574,1988,13.7,-84.25011,161.40498,Found
EET 90319,1990,13.7,-76.26689,156.46064,Found
EET 90934,1990,13.7,-76.26955,156.43758,Found
EET 90435,1990,13.7,-76.27361,156.42378,Found
QUE 93323,1993,13.7,-84.57925,162.61446,Found
QUE 93322,1993,13.7,-84.57346,162.49994,Found
QUE 97118,1997,13.7,-84,168,Found
QUE 97179,1997,13.7,-84,168,Found
QUE 97923,1997,13.7,-84,168,Found
ALH 99502,1999,13.7,-76.71667,159.66667,Found
DaG 781,2000,13.7,27.01617,16.468,Found
MET 00751,2000,13.7,-79.68333,155.75,Found
MAC 02497,2002,13.7,-84.21667,160.5,Found
FRO 09024,2009,13.7,-72.95312,160.49633,Found
JaH 699,2011,13.7,19.204,55.40347,Found
Y-792047,1979,13.69,-71.5,35.66667,Found
GRV 021564,2003,13.69,-72.93417,75.32222,Found
Y-790596,1979,13.67,-71.5,35.66667,Found
Y-86301,1986,13.67,-71.5,35.66667,Found
Y-86639,1986,13.67,-71.5,35.66667,Found
A-880299,1988,13.67,-72,26,Found
Y-791639,1979,13.66,-71.5,35.66667,Found
B-7902,1979,13.66,-72.58333,31.25,Found
Y-792745,1979,13.65,-71.5,35.66667,Found
Y-790404,1979,13.64,-71.5,35.66667,Found
Y-791753,1979,13.64,-71.5,35.66667,Found
Y-791385,1979,13.63,-71.5,35.66667,Found
Camel Donga 049,1993,13.63,-30.32,126.606,Found
Y-74421,1974,13.62,0,35.66667,Found
MET 00806,2000,13.62,-79.68333,155.75,Found
Pannikin,1965,13.6,-32.04167,126.18333,Found
ALHA81224,1981,13.6,-76.68667,159.34333,Found
EET 83257,1983,13.6,-76.29472,157.23055,Found
ALH 84233,1984,13.6,-76.7119,158.72942,Found
LEW 85413,1985,13.6,-84.27625,161.41219,Found
LEW 86283,1986,13.6,-84.27379,161.68789,Found
A-87310,1987,13.6,-72,26,Found
LEW 88623,1988,13.6,-84.26835,161.37585,Found
LEW 88262,1988,13.6,-84.27604,161.34038,Found
EET 90692,1990,13.6,-76.26696,156.4529,Found
EET 90734,1990,13.6,-76.27068,156.447,Found
EET 90754,1990,13.6,-76.2805,156.44409,Found
PCA 91135,1991,13.6,-85.6669,-68.69184,Found
QUE 93678,1993,13.6,-84,168,Found
QUE 94268,1994,13.6,-84,168,Found
QUE 94611,1994,13.6,-84,168,Found
QUE 94616,1994,13.6,-84,168,Found
EET 96272,1996,13.6,-76.18333,157.16667,Found
QUE 97138,1997,13.6,-84,168,Found
QUE 97858,1997,13.6,-84,168,Found
QUE 99449,1999,13.6,-84,168,Found
ALH 99500,1999,13.6,-76.71667,159.66667,Found
MET 00869,2000,13.6,-79.68333,159.75,Found
FRO 01002,2001,13.6,-72.9525,160.50528,Found
FRO 01040,2001,13.6,-72.98889,160.40528,Found
FRO 01068,2001,13.6,-72.98972,160.405,Found
Shi��r 132,2007,13.6,18.25875,53.99245,Found
GRV 021602,2003,13.59,-72.825,75.35667,Found
RaS 218,2003,13.59,20.5569,55.84888,Found
Y-791054,1979,13.58,-71.5,35.66667,Found
Y-792018,1979,13.57,-71.5,35.66667,Found
A-87090,1987,13.57,-72,26,Found
A-881737,1988,13.57,-72,26,Found
A-881748,1988,13.57,-72,26,Found
Y-792870,1979,13.56,-71.5,35.66667,Found
Y-792141,1979,13.55,-71.5,35.66667,Found
FRO 90127,1990,13.55,-72.96222,160.48444,Found
Y-790140,1979,13.51,-71.5,35.66667,Found
Y-74522,1974,13.5,0,35.66667,Found
ALHA78174,1978,13.5,-76.71667,159.66667,Found
ALH 82108,1982,13.5,-76.96353,156.9203,Found
Y-86743,1986,13.5,-71.5,35.66667,Found
LEW 86080,1986,13.5,-84.27372,161.69053,Found
LEW 86117,1986,13.5,-84.25718,161.47882,Found
LEW 86043,1986,13.5,-84.25879,161.41884,Found
LEW 86535,1986,13.5,-84.24278,161.41831,Found
LEW 86413,1986,13.5,-84.25581,161.40856,Found
LEW 86178,1986,13.5,-84.25789,161.38159,Found
LEW 87257,1987,13.5,-84.27249,161.71793,Found
EET 87621,1987,13.5,-76.27009,156.46006,Found
EET 87814,1987,13.5,-76.28258,156.45247,Found
LEW 88254,1988,13.5,-84.23535,161.46533,Found
LEW 88217,1988,13.5,-84.24263,161.46527,Found
LEW 88248,1988,13.5,-84.23477,161.43281,Found
LEW 88357,1988,13.5,-84.27422,161.39633,Found
LEW 88504,1988,13.5,-84.2476,161.39109,Found
LEW 88438,1988,13.5,-84.28158,161.34122,Found
EET 90277,1990,13.5,-76.2798,156.47717,Found
EET 90726,1990,13.5,-76.26947,156.44717,Found
EET 90250,1990,13.5,-76.266,156.40329,Found
PCA 91331,1991,13.5,-85.6819,-68.76504,Found
QUE 93318,1993,13.5,-84.57737,162.02222,Found
ALH 94006,1994,13.5,-76.71667,159.66667,Found
QUE 97455,1997,13.5,-84,168,Found
GRA 98082,1998,13.5,-86.71667,-141.5,Found
GRV 98001,1999,13.5,-72.97111,75.29472,Found
QUE 99778,1999,13.5,-84,168,Found
MET 01308,2001,13.5,-79.68333,159.75,Found
RdDL 004,2001,13.5,35.6464,-114.02849,Found
Y-790389,1979,13.49,-71.5,35.66667,Found
Y-793601,1979,13.49,-71.5,35.66667,Found
Y-8311,1983,13.48,-71.5,35.66667,Found
GRV 021566,2003,13.48,-72.93833,75.28972,Found
RaW 032,2006,13.48,21.33802,58.41153,Found
A-880801,1988,13.47,-72,26,Found
A-881718,1988,13.46,-72,26,Found
LAP 02304,2002,13.46,-86.36667,-70,Found
A-880574,1988,13.45,-72,26,Found
Y-74589,1974,13.44,0,35.66667,Found
Y-792020,1979,13.44,-71.5,35.66667,Found
Y-82021,1982,13.44,-71.5,35.66667,Found
MET 00639,2000,13.43,-79.68333,155.75,Found
MET 00676,2000,13.43,-79.68333,155.75,Found
Y-790433,1979,13.42,-71.5,35.66667,Found
LAP 02428,2002,13.42,-86.36667,-70,Found
GRV 022317,2003,13.41,-72.77222,75.34,Found
Tunguska,1908,13.4,60.9,101.95,Fell
Y-790363,1979,13.4,-71.5,35.66667,Found
ALHA81193,1981,13.4,-76.69194,159.38805,Found
LEW 86030,1986,13.4,-84.27374,161.69222,Found
LEW 86223,1986,13.4,-84.25466,161.34381,Found
EET 87508,1987,13.4,-76.28142,156.45306,Found
A-881315,1988,13.4,-72,26,Found
LEW 88452,1988,13.4,-84.24884,161.42585,Found
LEW 88700,1988,13.4,-84.27851,161.40118,Found
ALH 88063,1988,13.4,-76.69154,159.29707,Found
FRO 90171,1990,13.4,-72.95489,160.44316,Found
EET 90647,1990,13.4,-76.26708,156.43695,Found
EET 90401,1990,13.4,-76.27246,156.42678,Found
EET 90293,1990,13.4,-76.28773,156.42167,Found
PCA 91384,1991,13.4,-85.69049,-69.02725,Found
EET 92190,1992,13.4,-76.05754,155.9982,Found
QUE 93005,1993,13.4,-84.623,162.02102,Found
Camel Donga 009,1993,13.4,-30.11967,126.8835,Found
QUE 94299,1994,13.4,-84,168,Found
QUE 94400,1994,13.4,-84,168,Found
QUE 94401,1994,13.4,-84,168,Found
EET 96087,1996,13.4,-76.18333,157.16667,Found
QUE 97307,1997,13.4,-84,168,Found
QUE 97744,1997,13.4,-84,168,Found
QUE 99555,1999,13.4,-84,168,Found
MET 00923,2000,13.4,-79.68333,159.75,Found
MET 001003,2000,13.4,-79.68333,159.75,Found
MET 00731,2000,13.4,-79.68333,155.75,Found
MET 01237,2001,13.4,-79.68333,159.75,Found
TM 010,2001,13.4,39.68432,-117.62052,Found
Shi��r 130,2007,13.4,18.25818,53.99313,Found
Tieret 011,2010,13.4,30.93417,10.06935,Found
El M̩dano 081,2011,13.4,-24.85,-70.53333,Found
Y-791715,1979,13.39,-71.5,35.66667,Found
Y-86764,1986,13.39,-71.5,35.66667,Found
GRV 051894,2006,13.38,-72.77861,75.32583,Found
A-881425,1988,13.37,-72,26,Found
Y-791348,1979,13.36,-71.5,35.66667,Found
EET 96004,1996,13.35,-76.18333,157.16667,Found
GRV 054463,2006,13.34,-72.91417,75.1075,Found
A-881366,1988,13.33,-72,26,Found
GRV 051652,2006,13.33,-72.77944,75.32389,Found
Y-791880,1979,13.32,-71.5,35.66667,Found
A-881661,1988,13.32,-72,26,Found
Y-790580,1979,13.31,-71.5,35.66667,Found
Al Alamayn,2005,13.31,30.70952,28.9698,Found
ALHA78193,1978,13.3,-76.71667,159.66667,Found
ALHA81148,1981,13.3,-76.70528,159.36083,Found
LEW 85430,1985,13.3,-84.27938,161.38048,Found
LEW 87073,1987,13.3,-84.25388,161.37425,Found
MAC 87316,1987,13.3,-84.21667,160.5,Found
EET 87838,1987,13.3,-76.27827,157.15607,Found
A-881670,1988,13.3,-72,26,Found
EET 90866,1990,13.3,-76.27915,156.49366,Found
EET 90777,1990,13.3,-76.28144,156.46482,Found
PCA 91299,1991,13.3,-85.68999,-68.91822,Found
QUE 97654,1997,13.3,-84,168,Found
QUE 99575,1999,13.3,-84,168,Found
FRO 01062,2001,13.3,-72.98778,160.40944,Found
Y-791671,1979,13.29,-71.5,35.66667,Found
Y-792549,1979,13.29,-71.5,35.66667,Found
Y-82073,1982,13.29,-71.5,35.66667,Found
Y-793425,1979,13.28,-71.5,35.66667,Found
ALHA78237,1977,13.27,-76.71667,159.66667,Found
A-880182,1988,13.26,-72,26,Found
FRO 90228,1990,13.26,-72.95,160.43333,Found
GRV 022185,2003,13.26,-72.78111,75.29222,Found
Y-793523,1979,13.25,-71.5,35.66667,Found
A-880903,1988,13.24,-72,26,Found
MET 00727,2000,13.24,-79.68333,155.75,Found
Y-791099,1979,13.23,-71.5,35.66667,Found
A-881846,1988,13.23,-72,26,Found
Dho 1676,2011,13.23,19.43382,54.69043,Found
Y-791031,1979,13.22,-71.5,35.66667,Found
A-881485,1988,13.22,-72,26,Found
ALH 88067,1988,13.22,-76.71667,159.33333,Found
GRV 051796,2006,13.22,-72.78139,75.31889,Found
Y-793466,1979,13.21,-71.5,35.66667,Found
ALHA79040,1979,13.2,-76.70056,159.40111,Found
ALHA81175,1981,13.2,-76.70778,159.3675,Found
FRO 84036,1984,13.2,-72.95488,160.47328,Found
LEW 86539,1986,13.2,-84.24447,161.40879,Found
LEW 86062,1986,13.2,-84.25254,161.39806,Found
LEW 87059,1987,13.2,-84.34627,161.46862,Found
EET 87836,1987,13.2,-76.28181,156.45704,Found
LEW 88516,1988,13.2,-84.24341,161.50155,Found
LEW 88374,1988,13.2,-84.23847,161.43369,Found
LEW 88353,1988,13.2,-84.25381,161.39349,Found
LEW 88750,1988,13.2,-84.28537,161.38651,Found
ALH 88064,1988,13.2,-76.69016,159.38525,Found
EET 90902,1990,13.2,-76.27998,156.48021,Found
EET 90818,1990,13.2,-76.28187,156.45518,Found
PCA 91330,1991,13.2,-85.67923,-68.74265,Found
PCA 91194,1991,13.2,-85.67248,-68.23092,Found
QUE 93375,1993,13.2,-84,168,Found
QUE 94542,1994,13.2,-84,168,Found
QUE 94543,1994,13.2,-84,168,Found
FRO 95046,1995,13.2,-72.99133,160.417,Found
QUE 97658,1997,13.2,-84,168,Found
MET 00977,2000,13.2,-79.68333,159.75,Found
MET 01205,2001,13.2,-79.68333,159.75,Found
Y-790267,1979,13.19,-71.5,35.66667,Found
Y-792102,1979,13.19,-71.5,35.66667,Found
Y-793172,1979,13.18,-71.5,35.66667,Found
Y-792059,1979,13.17,-71.5,35.66667,Found
Y-793424,1979,13.17,-71.5,35.66667,Found
LV 057,2005,13.15,34.486,-116.97275,Found
Y-74499,1974,13.14,0,35.66667,Found
Y-790592,1979,13.14,-71.5,35.66667,Found
Y-8454,1984,13.13,-71.5,35.66667,Found
Y-74049,1974,13.12,-71.5,35.66667,Found
Y-791113,1979,13.12,-71.5,35.66667,Found
GRV 020574,2003,13.11,-72.98417,75.24694,Found
Piancaldoli,1968,13.1,44.24417,11.50222,Fell
RC 050,1971,13.1,34.08333,-103.5,Found
Y-74477,1974,13.1,0,35.66667,Found
ALHA77148,1977,13.1,-76.71667,159.66667,Found
ALHA81065,1981,13.1,-76.68806,159.36084,Found
LEW 85301,1985,13.1,-84.28402,161.3713,Found
LEW 86420,1986,13.1,-84.27374,161.69301,Found
A-881460,1988,13.1,-72,26,Found
LEW 88216,1988,13.1,-84.24982,161.42381,Found
LEW 88350,1988,13.1,-84.25199,161.41068,Found
LEW 88492,1988,13.1,-84.24769,161.39357,Found
FRO 90037,1990,13.1,-72.9544,160.49912,Found
EET 90891,1990,13.1,-76.28497,156.49383,Found
EET 90040,1990,13.1,-76.27377,156.48818,Found
EET 90794,1990,13.1,-76.2823,156.46199,Found
EET 90961,1990,13.1,-76.27207,156.43683,Found
EET 90427,1990,13.1,-76.26735,156.43449,Found
QUE 93686,1993,13.1,-84,168,Found
LEW 93820,1993,13.1,-84.27385,161.6855,Found
QUE 94526,1994,13.1,-84,168,Found
QUE 94678,1994,13.1,-84,168,Found
FRO 95030,1995,13.1,-72.95267,160.50117,Found
EET 96268,1996,13.1,-76.18333,157.16667,Found
EET 96311,1996,13.1,-76.18333,157.16667,Found
FRO 97032,1997,13.1,-72.9525,160.52028,Found
GRA 98180,1998,13.1,-86.71667,-141.5,Found
QUE 99514,1999,13.1,-84,168,Found
QUE 99570,1999,13.1,-84,168,Found
FRO 10063,2011,13.1,-72.95077,160.4584,Found
El M̩dano 109,2011,13.1,-24.85,-70.53333,Found
A-881328,1988,13.09,-72,26,Found
Y-86300,1986,13.08,-71.5,35.66667,Found
A-881611,1988,13.08,-72,26,Found
JaH 235,2005,13.08,19.97115,56.39807,Found
Y-790194,1979,13.07,-71.5,35.66667,Found
Y-792071,1979,13.07,-71.5,35.66667,Found
A-881707,1988,13.07,-72,26,Found
MET 00880,2000,13.07,-79.68333,155.75,Found
Y-790809,1979,13.06,-71.5,35.66667,Found
A-881519,1988,13.06,-72,26,Found
ALHA77053,1977,13.05,-76.71667,159.66667,Found
Y-792065,1979,13.05,-71.5,35.66667,Found
MET 00908,2000,13.05,-79.68333,155.75,Found
Black Rock 007,2004,13.05,40.99937,-119.06922,Found
Y-74055,1974,13.04,-71.5,35.66667,Found
GRV 022159,2003,13.03,-72.78167,75.30389,Found
Y-790421,1979,13.02,-71.5,35.66667,Found
Dho 1678,2011,13.02,19.36222,54.51893,Found
Y-74529,1974,13.01,0,35.66667,Found
Y-791350,1979,13.01,-71.5,35.66667,Found
Y-792868,1979,13.01,-71.5,35.66667,Found
A-880728,1988,13.01,-72,26,Found
A-881433,1988,13.01,-72,26,Found
Y-790424,1979,13,-71.5,35.66667,Found
Y-82020,1982,13,-71.5,35.66667,Found
ALH 85150,1985,13,-76.91421,156.53947,Found
LEW 86457,1986,13,-84.27425,161.67671,Found
LEW 86167,1986,13,-84.26164,161.35686,Found
LEW 88618,1988,13,-84.2695,161.37171,Found
EET 90122,1990,13,-76.26678,156.45993,Found
PCA 91342,1991,13,-85.67691,-69.06912,Found
PCA 91131,1991,13,-85.65641,-68.30689,Found
QUE 93433,1993,13,-84,168,Found
QUE 93610,1993,13,-84,168,Found
QUE 93301,1993,13,-84.57935,162.61426,Found
FRO 95019,1995,13,-72.95472,160.44,Found
El Atchane 014,1997,13,29.16667,3.73333,Found
QUE 97877,1997,13,-84,168,Found
Glenrothes,1998,13,56.25,-3.16667,Found
QUE 99240,1999,13,-84,168,Found
QUE 99581,1999,13,-84,168,Found
HrDL 001,1999,13,35.05102,-117.30672,Found
MET 01172,2001,13,-79.68333,159.75,Found
MET 01252,2001,13,-79.68333,159.75,Found
EMDL 002,2001,13,34.64667,-117.58108,Found
RdDL 009,2001,13,35.62723,-114.04323,Found
GRV 020072,2003,13,-72.99833,75.19583,Found
O'Malley 020,2010,13,-30.57269,131.48094,Found
Mundrabilla 021,2010,13,-30.77972,127.52306,Found
Biduna Blowhole 002,2011,13,-31.03297,131.28547,Found
Y-792728,1979,12.98,-71.5,35.66667,Found
Y-74583,1974,12.97,0,35.66667,Found
QUE 02114,2002,12.97,-84,168,Found
A-880698,1988,12.96,-72,26,Found
ALHA78202,1977,12.95,-76.71667,159.66667,Found
Y-792699,1979,12.95,-71.5,35.66667,Found
MET 00914,2000,12.95,-79.68333,155.75,Found
PCA 01007,2002,12.95,-85.6842,-68.80223,Found
A-881591,1988,12.94,-72,26,Found
Camel Donga 018,1994,12.94,-30.0225,126.552,Found
LAP 031269,2003,12.93,-86.36667,-70,Found
Y-791064,1979,12.92,-71.5,35.66667,Found
A-881487,1988,12.92,-72,26,Found
Dho 1427,2001,12.92,19.11285,54.81877,Found
Y-81105,1981,12.91,-71.5,35.66667,Found
GRV 053641,2006,12.91,-72.783889,75.269444,Found
ALHA78199,1978,12.9,-76.71667,159.66667,Found
ALHA81292,1981,12.9,-76.69083,159.355,Found
ALHA81131,1981,12.9,-76.69222,159.295,Found
LEW 85385,1985,12.9,-84.27188,161.31281,Found
ALH 85111,1985,12.9,-76.90198,156.67686,Found
ALH 85070,1985,12.9,-76.83832,156.33708,Found
EET 87810,1987,12.9,-76.28264,156.45355,Found
LEW 88375,1988,12.9,-84.24076,161.43594,Found
LEW 88444,1988,12.9,-84.24913,161.41599,Found
LEW 88662,1988,12.9,-84.26649,161.41164,Found
EET 90962,1990,12.9,-76.27247,156.43459,Found
RKP 92422,1992,12.9,-76.21993,158.37778,Found
EET 92117,1992,12.9,-76.05608,156.2619,Found
QUE 93407,1993,12.9,-84,168,Found
QUE 93576,1993,12.9,-84,168,Found
QUE 94592,1994,12.9,-84,168,Found
ALH 95103,1995,12.9,-76.71667,159.66667,Found
EET 96097,1996,12.9,-76.18333,157.16667,Found
EET 96286,1996,12.9,-76.18333,157.16667,Found
QUE 97722,1997,12.9,-84,168,Found
QUE 97828,1997,12.9,-84,168,Found
QUE 97954,1997,12.9,-84,168,Found
GRA 98097,1998,12.9,-86.71667,-141.5,Found
GRA 98122,1998,12.9,-86.71667,-141.5,Found
DaG 834,2000,12.9,26.966,16.50283,Found
MET 01238,2001,12.9,-79.68333,159.75,Found
GRV 021480,2003,12.9,-72.93528,75.32472,Found
FRO 09020,2009,12.9,-72.95243,160.48522,Found
El M̩dano 085,2011,12.9,-24.85,-70.53333,Found
Y-790604,1979,12.88,-71.5,35.66667,Found
Y-791752,1979,12.88,-71.5,35.66667,Found
Y-86196,1986,12.88,-71.5,35.66667,Found
Y-790285,1979,12.86,-71.5,35.66667,Found
ALH 88069,1988,12.86,-76.71667,159.33333,Found
Dho 306,2001,12.86,19.32833,54.785,Found
Y-74514,1974,12.85,0,35.66667,Found
Y-791164,1979,12.85,-71.5,35.66667,Found
QUE 02133,2002,12.85,-84,168,Found
Y-790426,1979,12.84,-71.5,35.66667,Found
Y-790508,1979,12.83,-71.5,35.66667,Found
Shi��r 017,2001,12.83,18.42322,53.60905,Found
GRV 021500,2003,12.83,-72.94917,75.2925,Found
Y-791384,1979,12.82,-71.5,35.66667,Found
Y-791114,1979,12.81,-71.5,35.66667,Found
Y-791508,1979,12.81,-71.5,35.66667,Found
GRV 021643,2003,12.81,-72.77278,75.34556,Found
GRV 054327,2006,12.81,-72.780556,75.299444,Found
RKPA79012,1979,12.8,-76.26667,159.25,Found
LEW 86242,1986,12.8,-84.27381,161.6875,Found
LEW 86279,1986,12.8,-84.27384,161.68624,Found
LEW 86147,1986,12.8,-84.2576,161.36651,Found
ALH 86604,1986,12.8,-76.70619,159.3658,Found
LEW 87074,1987,12.8,-84.2544,161.39124,Found
LEW 87254,1987,12.8,-84.28333,161.08333,Found
LEW 88233,1988,12.8,-84.23615,161.49567,Found
LEW 88468,1988,12.8,-84.24813,161.42359,Found
EET 90254,1990,12.8,-76.27802,156.52986,Found
EET 90100,1990,12.8,-76.27923,156.48156,Found
EET 90101,1990,12.8,-76.28113,156.47062,Found
QUE 93281,1993,12.8,-84,168,Found
Hughes 051,1993,12.8,-30.43333,129.76667,Found
QUE 94307,1994,12.8,-84,168,Found
GRO 95593,1995,12.8,-85.66667,175,Found
EET 96336,1996,12.8,-76.18333,157.16667,Found
QUE 97365,1997,12.8,-84,168,Found
QUE 99662,1999,12.8,-84,168,Found
LV 017,1999,12.8,34.5,-116.95,Found
MET 00988,2000,12.8,-79.68333,159.75,Found
Shi��r 152,2007,12.8,18.2552,53.99703,Found
A-880088,1988,12.79,-72,26,Found
ALH 88068,1988,12.79,-76.71667,159.33333,Found
Y-791507,1979,12.77,-71.5,35.66667,Found
Y-81050,1981,12.77,-71.5,35.66667,Found
A-881452,1988,12.77,-72,26,Found
GRV 051542,2006,12.76,-72.935278,75.321944,Found
GRV 052042,2006,12.76,-72.977778,75.257778,Found
Y-791231,1979,12.74,-71.5,35.66667,Found
GRV 052135,2006,12.74,-72.976389,75.267222,Found
Y-792073,1979,12.72,-71.5,35.66667,Found
Y-792808,1979,12.7,-71.5,35.66667,Found
ALHA81296,1981,12.7,-76.6975,159.39722,Found
Pennyweight,1982,12.7,-29.11667,122.08333,Found
LEW 85360,1985,12.7,-84.27555,161.36501,Found
ALH 85063,1985,12.7,-76.86188,156.50066,Found
LEW 86151,1986,12.7,-84.25837,161.40172,Found
A-87256,1987,12.7,-72,26,Found
LEW 87127,1987,12.7,-84.25344,161.43918,Found
LEW 87088,1987,12.7,-84.25384,161.40019,Found
EET 87849,1987,12.7,-76.28132,156.45901,Found
LEW 88430,1988,12.7,-84.25077,161.37561,Found
LEW 88243,1988,12.7,-84.28206,161.34472,Found
MAC 88185,1988,12.7,-84.21667,160.5,Found
EET 90526,1990,12.7,-76.28334,156.47015,Found
PCA 91247,1991,12.7,-85.66975,-68.71588,Found
RKP 92430,1992,12.7,-76.22008,158.37635,Found
QUE 93440,1993,12.7,-84,168,Found
QUE 93751,1993,12.7,-84,168,Found
LEW 93884,1993,12.7,-84.28928,161.37015,Found
EET 96096,1996,12.7,-76.18333,157.16667,Found
QUE 97771,1997,12.7,-84,168,Found
GRA 98108,1998,12.7,-86.71667,-141.5,Found
MET 001063,2000,12.7,-79.68333,159.75,Found
Dho 251,2001,12.7,19.3015,54.735,Found
MET 01156,2001,12.7,-79.68333,159.75,Found
FRO 03002,2003,12.7,-72.95292,160.49742,Found
Shi��r 145,2007,12.7,18.25222,53.99795,Found
LV 091,2007,12.7,34.48075,-116.9788,Found
FRO 09012,2009,12.7,-72.95267,160.46532,Found
A-881403,1988,12.69,-72,26,Found
GRO 95596,1995,12.69,-85.66667,175,Found
GRV 050038,2006,12.69,-72.998333,75.215556,Found
A-881583,1988,12.68,-72,26,Found
A-881603,1988,12.68,-72,26,Found
A-881506,1988,12.67,-72,26,Found
GRV 053088,2006,12.67,-72.779167,75.315556,Found
GRV 053474,2006,12.67,-72.791389,75.281667,Found
Y-86019,1986,12.66,-71.5,35.66667,Found
A-880623,1988,12.66,-72,26,Found
FRO 90174,1990,12.65,-72.95488,160.47328,Found
Y-790590,1979,12.63,-71.5,35.66667,Found
GRV 053565,2006,12.63,-72.781667,75.3,Found
A-880136,1988,12.62,-72,26,Found
GRV 021790,2003,12.62,-72.77472,75.33361,Found
GRV 051756,2006,12.62,-72.781111,75.305278,Found
Y-791193,1979,12.61,-71.5,35.66667,Found
GRV 050210,2006,12.61,-72.98194,75.27639,Found
Y-74236,1974,12.6,-71.5,35.66667,Found
ALHA77061,1977,12.6,-76.71667,159.66667,Found
ALHA79034,1979,12.6,-76.70889,159.31167,Found
RC 101,1979,12.6,34.05,-103.58333,Found
EET 82611,1982,12.6,-76.31944,157.28139,Found
ALH 84048,1984,12.6,-77.03936,157.07256,Found
ALH 85102,1985,12.6,-76.84062,156.3701,Found
LEW 86541,1986,12.6,-84.23546,161.44099,Found
LEW 86396,1986,12.6,-84.25596,161.40087,Found
EET 87832,1987,12.6,-76.26778,156.48598,Found
LEW 88108,1988,12.6,-84.27698,161.353,Found
EET 90741,1990,12.6,-76.26703,156.44833,Found
EET 90735,1990,12.6,-76.27306,156.44351,Found
PAT 91529,1991,12.6,-84.962,-67.54447,Found
EET 92144,1992,12.6,-76.04765,156.02544,Found
QUE 93506,1993,12.6,-84,168,Found
QUE 93215,1993,12.6,-84.57946,162.6269,Found
QUE 93213,1993,12.6,-84.59105,162.24624,Found
QUE 97130,1997,12.6,-84,168,Found
QUE 97659,1997,12.6,-84,168,Found
MIL 99327,1999,12.6,-83.25,157,Found
DaG 839,2000,12.6,26.9915,16.45617,Found
MET 00838,2000,12.6,-79.68333,159.75,Found
MET 00952,2000,12.6,-79.68333,159.75,Found
MET 001044,2000,12.6,-79.68333,159.75,Found
MET 01083,2001,12.6,-79.68333,159.75,Found
GRV 052318,2006,12.6,-72.78,75.31972,Found
JaH 530,2008,12.6,19.53348,55.1749,Found
El M̩dano 083,2011,12.6,-24.85,-70.53333,Found
El M̩dano 151,2011,12.6,-24.85,-70.53333,Found
Y-791646,1979,12.59,-71.5,35.66667,Found
Y-793173,1979,12.59,-71.5,35.66667,Found
Y-794031,1979,12.59,-71.5,35.66667,Found
Y-790059,1979,12.58,-71.5,35.66667,Found
Y-790591,1979,12.58,-71.5,35.66667,Found
A-881596,1988,12.58,-72,26,Found
GRV 051808,2006,12.58,-72.77917,75.32833,Found
A-880821,1988,12.57,-72,26,Found
GRV 052317,2006,12.57,-72.78,75.31972,Found
A-882090,1988,12.56,-72,26,Found
Bluewing 035,1999,12.56,40.26667,-118.93333,Found
FRO 90204,1990,12.55,-72.95488,160.47328,Found
MAC 02704,2002,12.55,-84.21667,160.5,Found
A-880099,1988,12.54,-72,26,Found
GRV 022151,2003,12.54,-72.77889,75.31361,Found
GRV 050417,2006,12.54,-72.985,75.23389,Found
Y-792048,1979,12.53,-71.5,35.66667,Found
Y-74656,1974,12.52,-71.5,35.66667,Found
Y-791837,1979,12.52,-71.5,35.66667,Found
Y-792021,1979,12.52,-71.5,35.66667,Found
Mount Morris (New York),1897,12.5,42.7,-77.88333,Found
ALHA81230,1981,12.5,-76.68889,159.36444,Found
ALHA81143,1981,12.5,-76.67972,159.33694,Found
ALHA81301,1981,12.5,-76.69111,159.29583,Found
ALH 84022,1984,12.5,-76.77022,158.80784,Found
ALH 84031,1984,12.5,-77.03891,157.07356,Found
GRO 85216,1985,12.5,-85.66667,175,Found
LEW 86136,1986,12.5,-84.25783,161.4132,Found
LEW 86260,1986,12.5,-84.25512,161.38693,Found
LEW 87090,1987,12.5,-84.3405,161.39529,Found
EET 87725,1987,12.5,-76.27152,156.48277,Found
EET 87761,1987,12.5,-76.28224,156.45986,Found
EET 87796,1987,12.5,-76.2814,156.45061,Found
EET 90769,1990,12.5,-76.28336,156.45035,Found
EET 90043,1990,12.5,-76.2683,156.42732,Found
